,time,date,stock_code
289,2025-03-11 10:00:00+08:00,2025-03-11 10:00:00+08:00,HSI
290,2025-03-11 11:00:00+08:00,2025-03-11 11:00:00+08:00,HSI
291,2025-03-11 12:00:00+08:00,2025-03-11 12:00:00+08:00,HSI
292,2025-03-11 13:00:00+08:00,2025-03-11 13:00:00+08:00,HSI
293,2025-03-11 14:00:00+08:00,2025-03-11 14:00:00+08:00,HSI
294,2025-03-11 15:00:00+08:00,2025-03-11 15:00:00+08:00,HSI
295,2025-03-11 16:00:00+08:00,2025-03-11 16:00:00+08:00,HSI
296,2025-03-12 09:00:00+08:00,2025-03-12 09:00:00+08:00,HSI
297,2025-03-12 10:00:00+08:00,2025-03-12 10:00:00+08:00,HSI
298,2025-03-12 11:00:00+08:00,2025-03-12 11:00:00+08:00,HSI
299,2025-03-12 12:00:00+08:00,2025-03-12 12:00:00+08:00,HSI
300,2025-03-12 13:00:00+08:00,2025-03-12 13:00:00+08:00,HSI
301,2025-03-12 14:00:00+08:00,2025-03-12 14:00:00+08:00,HSI
302,2025-03-12 15:00:00+08:00,2025-03-12 15:00:00+08:00,HSI
303,2025-03-12 16:00:00+08:00,2025-03-12 16:00:00+08:00,HSI
304,2025-03-13 09:00:00+08:00,2025-03-13 09:00:00+08:00,HSI
305,2025-03-13 10:00:00+08:00,2025-03-13 10:00:00+08:00,HSI
306,2025-03-13 11:00:00+08:00,2025-03-13 11:00:00+08:00,HSI
307,2025-03-13 12:00:00+08:00,2025-03-13 12:00:00+08:00,HSI
308,2025-03-13 13:00:00+08:00,2025-03-13 13:00:00+08:00,HSI
309,2025-03-13 14:00:00+08:00,2025-03-13 14:00:00+08:00,HSI
310,2025-03-13 15:00:00+08:00,2025-03-13 15:00:00+08:00,HSI
311,2025-03-13 16:00:00+08:00,2025-03-13 16:00:00+08:00,HSI
312,2025-03-14 09:00:00+08:00,2025-03-14 09:00:00+08:00,HSI
313,2025-03-14 10:00:00+08:00,2025-03-14 10:00:00+08:00,HSI
314,2025-03-14 11:00:00+08:00,2025-03-14 11:00:00+08:00,HSI
315,2025-03-14 12:00:00+08:00,2025-03-14 12:00:00+08:00,HSI
316,2025-03-14 13:00:00+08:00,2025-03-14 13:00:00+08:00,HSI
317,2025-03-14 14:00:00+08:00,2025-03-14 14:00:00+08:00,HSI
318,2025-03-14 15:00:00+08:00,2025-03-14 15:00:00+08:00,HSI
319,2025-03-14 16:00:00+08:00,2025-03-14 16:00:00+08:00,HSI
320,2025-03-17 09:00:00+08:00,2025-03-17 09:00:00+08:00,HSI
321,2025-03-17 10:00:00+08:00,2025-03-17 10:00:00+08:00,HSI
322,2025-03-17 11:00:00+08:00,2025-03-17 11:00:00+08:00,HSI
323,2025-03-17 12:00:00+08:00,2025-03-17 12:00:00+08:00,HSI
324,2025-03-17 13:00:00+08:00,2025-03-17 13:00:00+08:00,HSI
325,2025-03-17 14:00:00+08:00,2025-03-17 14:00:00+08:00,HSI
326,2025-03-17 15:00:00+08:00,2025-03-17 15:00:00+08:00,HSI
327,2025-03-17 16:00:00+08:00,2025-03-17 16:00:00+08:00,HSI
328,2025-03-18 09:00:00+08:00,2025-03-18 09:00:00+08:00,HSI
329,2025-03-18 10:00:00+08:00,2025-03-18 10:00:00+08:00,HSI
330,2025-03-18 11:00:00+08:00,2025-03-18 11:00:00+08:00,HSI
331,2025-03-18 12:00:00+08:00,2025-03-18 12:00:00+08:00,HSI
332,2025-03-18 13:00:00+08:00,2025-03-18 13:00:00+08:00,HSI
333,2025-03-18 14:00:00+08:00,2025-03-18 14:00:00+08:00,HSI
