,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
current_year_pillar_minus_heavenly_sin,,,0.00255486,,0.000258646,0.00368231,0.00328499,-0.000388283,-0.0345454,0.700708,-0.521799,-0.0112487,0.000258646,0.00243434,0.0315138,0.439921,,,,,,,,,-0.514591,0.00989924,0.00260403,0.0108656,-0.524874,0.0262104,0.00155411,0.0383156,-0.0139669,,-0.0134252,-0.512976,-0.513909,7.88991e-05,0.002393,-0.00114574,1.45919e-05,-0.00113067,-0.0035317,0.00287315,0.00809303,0.00214858,0.00205189,0.00511083,-0.00372739,0.00174911,0.0151526,-0.00214858,-0.00205189,-0.00641767,-0.00416436,-0.000927075,0.00536978,0.00114574,-1.45919e-05,-0.00175333,0.000350068,-0.0524718,0.146968,0.0392115,0.0165146,0.279946,-0.405646,0.686418,-0.376577,-1,-0.00206386,-0.0495085,0.700147,-0.568197,0.251815,1,0.00206386,0.0809568,-0.620694,-0.00399754,-0.0602819,-0.0392115,-0.0165146,-0.245154,0.348906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00265316,8.91668e-05,0.00416304,-0.0299357,0.494941,0.0280018,0.00287047,0.00654271,-0.00298287,0.170807,-0.405753,-0.0800414,-0.00312459,-0.000591177,0.00209099,-0.202585,0.737766,0.0823012,-0.000748083,-0.00293986,0.000972556,-0.017638,0.159955,-0.0757338,0.00120303,-0.00232442,-0.00588935,-0.172714,-0.309909,0.12415,0.0027771,0.00523019,-0.000844903,0.295643,-0.549523,-0.141035,,,0.00255486,,0.165876
current_year_pillar_minus_heavenly_cos,,,0.00380129,,-0.000845958,-0.00583186,-0.00324867,0.00288948,0.0282819,-0.113811,0.204922,0.0288861,-0.000845958,-0.00502909,-0.00967581,-0.0454042,,,,,,,,,0.0104566,0.0138551,0.0143715,0.0126453,0.00946915,0.00848627,-0.00596047,0.0147054,-0.00794889,,-0.00726127,0.0115078,0.00827047,-0.00170903,0.00988931,0.00261061,3.15985e-05,-0.0108733,-0.00828034,-0.00745631,0.0186061,-0.00176314,0.0011382,-0.0103326,-0.00998483,-0.00286241,-0.00797383,0.00176314,-0.0011382,0.00778056,0.009475,0.00342056,-0.0112646,-0.00261061,-3.15985e-05,0.000795565,0.0290936,0.0262708,0.0321242,0.0106049,0.0354308,-0.0190858,-0.0107397,-0.0899382,-0.191699,-0.00206386,-1,-0.898851,-0.129454,0.142381,-0.659679,0.00206386,1,0.67788,0.0975808,0.0251736,0.0434515,-0.0106049,-0.0354308,0.0179257,-0.0435814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.012323,-0.0173319,-0.00425744,-0.0157507,0.103908,0.00311188,0.0094331,0.014719,0.00990485,0.015819,-0.493807,0.0123041,-0.00962995,-0.0174706,-0.0120194,-0.00484439,0.196064,0.0195356,-0.00277762,-0.0114904,-0.0306626,-0.00972278,0.513124,0.0212944,0.00783411,0.0141623,0.0188998,0.0182282,-0.084453,-0.0227015,0.00635634,0.0133606,0.0142146,0.00348042,-0.602092,-0.0144295,,,0.00380129,,-0.180538
current_year_pillar_minus_earthly_sin,,,-0.00659813,,-0.000897845,-0.00373969,-0.0042221,0.000455462,0.0209045,-0.156113,-0.0844252,0.023949,-0.000897845,-0.00395972,-0.00739597,-0.192303,,,,,,,,,-0.0365232,-0.00445853,0.00830548,0.00579233,-0.0393441,-0.00268527,-0.014683,0.0162914,-0.00443739,,0.00188428,-0.035599,-0.0365428,-0.00138879,0.00617311,0.00237692,0.00044661,-0.00581433,-0.00708314,-0.00591145,0.0239488,-0.00343025,0.0011949,-0.0148223,-0.0122275,-0.0043408,-0.00280974,0.00343025,-0.0011949,0.011428,0.0122633,0.00323414,-0.0349912,-0.00237692,-0.00044661,0.00135971,0.049326,0.018987,0.0356339,0.00067427,-0.00411329,0.0257233,-0.00771237,-0.160754,0.117546,-0.0809568,-0.67788,-0.795144,-0.06032,-0.0975852,-0.520992,0.0809568,0.67788,1,0.0270738,0.0106507,0.141842,-0.00067427,0.00411329,-0.104336,-0.0857559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00794052,-0.0157427,-0.0188053,-0.0340524,0.432566,-0.0386615,0.00651454,0.00924493,0.0224683,0.0520067,-0.496457,-0.0302616,-0.00644018,-0.0120932,-0.0218379,-0.0125217,0.291801,0.00888442,-0.000957527,-0.0060295,-0.0507398,-0.0424095,0.394209,0.051433,0.00457396,0.0125924,0.0504934,0.0401877,-0.471747,0.0177103,0.00446248,0.00632882,0.0205226,0.0265485,-0.522409,-0.053986,,,-0.00659813,,-0.170575
current_year_pillar_minus_earthly_cos,,,-0.00569517,,-0.00196713,-0.00523074,-0.00628445,-0.00483746,0.00710016,-0.33488,0.353831,0.0170534,-0.00196713,-0.00439749,-0.00561092,-0.199373,,,,,,,,,0.282428,-0.0133122,-0.0185386,0.000596455,0.283886,-0.00623394,0.0144454,-0.0320549,0.0160913,,0.00118636,0.281445,0.281703,-0.000727603,-0.0142909,0.00272016,0.000817106,0.0118608,0.0122787,-0.00485054,-0.00357167,-0.000550444,-0.00376647,-0.00467134,0.00324844,-0.0052154,-0.00970949,0.000550444,0.00376647,0.00560574,-0.00176949,0.00158355,-0.070834,-0.00272016,-0.000817106,-0.00467911,0.0671219,0.0172183,-0.0799903,-0.0186279,-0.0227784,-0.1458,0.234037,-0.37119,0.127204,0.620694,-0.0975808,-0.0303992,-0.871046,0.370489,-0.433138,-0.620694,0.0975808,0.0270738,1,0.0107974,0.056153,0.0186279,0.0227784,0.110061,-0.204848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0162914,-0.00062581,-0.0529584,0.000285357,-0.317344,-0.0194783,-0.0149534,-0.00500945,0.043326,-0.0758994,0.249569,0.0198586,0.0151496,0.000954957,-0.0492655,0.119396,-0.414767,-0.0544016,0.00736754,-0.00050665,-0.0763865,0.00147913,0.424907,0.0402943,-0.0108129,0.00342516,0.106982,0.118686,-0.0670457,-0.0641634,-0.0119408,-0.00500484,0.0364097,-0.16823,0.230937,0.0734686,,,-0.00569517,,-0.640383
current_month_pillar_minus_heavenly,,,0.0250904,,0.00159426,-0.00706354,-0.00207097,-0.000698954,-0.149357,-0.0149238,-0.0308233,0.994772,0.00159426,-0.00855161,0.0117711,-0.0104292,,,,,,,,,0.031505,-0.0156867,-0.00279182,0.00733879,0.027203,0.00341182,0.00187084,0.0104947,0.00378541,,-0.0134028,0.0301317,0.0373138,0.00179501,-0.00188145,-0.000807323,-0.00438828,0.00147887,0.000966,-0.00683587,-0.00333101,0.00163139,0.0133689,0.00795714,0.00399873,-0.00275062,0.00801846,-0.00163139,-0.0133689,-0.0170753,-0.0108118,-0.00100286,0.00240311,0.000807323,0.00438828,-0.00156447,-0.0017261,-0.148924,-0.00885775,0.653158,-0.0156879,-0.00719365,0.0826055,-0.00609561,-0.064514,0.00399754,-0.0251736,-0.0182887,0.00330807,-0.0313016,-0.0466544,-0.00399754,0.0251736,0.0106507,0.0107974,1,0.0580296,-0.653158,0.0156879,-0.0165948,-0.0575477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00110313,0.00739587,0.00074238,0.0212708,0.0383889,0.0244542,-0.0016504,0.00571929,-0.00216255,0.0304859,-0.0435753,0.0128596,0.00190535,-0.00120141,-0.00159632,0.0292665,0.0490981,0.00800608,0.0014462,-0.00570237,0.000860904,-0.0439406,0.0553092,0.0127254,-0.000435244,-0.00704933,-0.00222478,0.0224273,-0.0235453,-0.0441203,-0.00182956,0.00826011,0.0013345,-0.00828438,-0.0487478,0.0106542,,,0.0250904,,0.0304165
current_month_pillar_minus_earthly,,,0.0048842,,-0.00080722,-0.00906563,-0.00914479,0.0016989,0.0275229,-0.130751,-0.0296573,0.156568,-0.00080722,-0.0121095,0.0342228,-0.187884,,,,,,,,,0.0850274,-0.050265,-0.00125824,0.00792698,0.0798093,-0.0424494,-0.0100456,-0.0703576,-0.00721722,,0.0225041,0.0830859,0.0795107,-0.000684853,-0.00103453,0.00245575,0.00173655,0.0015716,0.000359477,-0.01051,0.0166136,0.00736716,-0.00175181,-0.0172143,-0.0260444,-0.00686296,-0.0257531,-0.00736716,0.00175181,0.0323407,0.0226897,0.00207728,-0.00352172,-0.00245575,-0.00173655,0.00128996,0.0014219,0.0219336,-0.00981389,0.0561304,0.0058591,0.301742,0.405882,-0.132214,0.106526,0.0602819,-0.0434515,-0.0539682,-0.0437096,-0.0422229,-0.0153792,-0.0602819,0.0434515,0.141842,0.056153,0.0580296,1,-0.0561304,-0.0058591,-0.356093,-0.457349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000295309,-0.00896599,-0.00166706,0.228162,0.0023833,-0.43324,0.000515707,-0.00278304,0.00189112,0.105394,0.0470587,0.294511,0.000712135,-0.00817681,-0.000431152,0.250775,0.00225583,-0.368334,-0.000400787,0.0118047,-0.0018814,-0.308771,0.0249282,-0.279541,0.000397901,0.00219589,0.00385565,-0.0434164,-0.0434289,0.301189,-8.93378e-05,-0.00177309,0.000307408,-0.0309687,-0.00277456,0.295698,,,0.0048842,,-0.0477687
current_month_pillar_minus_heavenly_sin,,,-0.0195271,,-0.00285277,0.00632029,0.00881912,0.000744419,0.662207,-0.0378578,0.0235959,-0.649378,-0.00285277,0.00376133,0.0619891,-0.0437353,,,,,,,,,-0.0134612,0.019802,0.00104225,-0.00634247,-0.0126212,0.00171022,0.00846256,-0.00861292,0.00404704,,0.0158153,-0.0117293,-0.0195407,-0.00298195,0.00101789,0.000928651,0.00301104,0.000558071,0.00041954,0.00541611,0.00914029,0.00265907,0.00176662,-0.00285382,-0.00473768,0.00876334,0.000179269,-0.00265907,-0.00176662,0.0071692,0.0103353,0.000564739,0.00246185,-0.000928651,-0.00301104,0.000593919,-0.00489521,0.663186,0.0684277,-1,-0.0055579,0.000725342,-0.126017,-0.0424662,0.0549881,0.0392115,0.0106049,0.00723299,-0.0220928,0.025937,-0.000168358,-0.0392115,-0.0106049,-0.00067427,0.0186279,-0.653158,-0.0561304,1,0.0055579,0.00846446,0.111331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000593515,-0.0141038,0.000847913,-0.0361933,-0.0797263,0.045552,0.00134643,0.0051153,-0.000394538,0.0146813,0.0857246,-0.0299021,-0.000647314,-0.00908633,0.00283993,-0.0563204,-0.0923215,0.0569447,-0.00161991,-0.00869881,0.00478222,0.0128653,-0.0662597,-0.0123328,-0.000525062,0.0151565,-0.0033893,-0.0110247,0.0712816,-0.00504428,0.00157674,0.00556835,-0.00295144,0.0442982,0.0830996,-0.0489363,,,-0.0195271,,-0.0146957
current_month_pillar_minus_heavenly_cos,,,0.0106578,,0.0012012,0.000970351,-0.0039067,-0.00212031,-0.0520826,-0.014559,0.0393026,0.0103978,0.0012012,0.000276814,0.0959659,-0.00231326,,,,,,,,,-0.0182143,-0.0261434,0.00497903,0.0114485,-0.0189031,-0.00478368,-0.000911385,-0.0221443,0.0074083,,-0.0091812,-0.0203502,-0.0228051,0.00087393,0.00342891,-0.00227701,-0.00206231,-0.00504845,0.000231324,0.00122278,-0.00356983,-0.00386264,0.00542727,0.0106445,-0.00665594,-0.00182998,-0.0203632,0.00386264,-0.00542727,-0.00258166,0.00757312,-0.00175816,-0.00473628,0.00227701,0.00206231,0.00419645,0.00315301,-0.0496388,-0.0435828,-0.0055579,-1,0.115555,0.0152897,-0.0175999,0.0295836,0.0165146,0.0354308,0.0131149,-0.0128409,0.0396537,0.00558155,-0.0165146,-0.0354308,0.00411329,0.0227784,0.0156879,-0.0058591,0.0055579,1,-0.114158,-0.031182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00368874,-0.00635477,-0.00377086,0.00947425,-0.0243433,-0.00366106,0.00210692,0.0111932,0.00518325,0.0580449,0.0378637,-0.0618906,-0.000757457,-0.0118446,-0.00451509,0.00846273,-0.0328767,-0.0249215,-0.000755701,-0.00979474,-0.00781552,-0.0346218,-0.0128998,0.0282131,0.00339155,0.00397931,0.00726112,-0.0166169,0.00269908,0.0104647,-0.000422604,0.0143398,0.0047543,0.0328912,0.0343237,-0.0411287,,,0.0106578,,0.0162293
current_month_pillar_minus_earthly_sin,,,-0.00198676,,-0.00139724,-0.000736754,0.00806703,0.000847147,0.00596991,-0.0624248,0.236678,-0.0446668,-0.00139724,-0.00103623,0.00490607,0.119729,,,,,,,,,0.346882,0.0689796,-0.00652056,-0.00523051,0.355627,-0.00712313,0.0137151,0.0116616,0.0196636,,-0.0385866,0.349768,0.355631,-0.0011017,-0.00420825,0.000943693,-0.00272018,0.00380696,0.00492984,0.00020169,-0.0136229,0.00654027,0.00367564,0.000649533,0.0127022,0.0075994,0.00771359,-0.00654027,-0.00367564,-0.00287378,0.000916839,0.000482154,0.00514772,-0.000943693,0.00272018,-0.00442203,-0.00677404,-0.0172513,0.301886,-0.00846446,0.114158,-0.863894,-0.00976755,-0.0437361,-0.00242779,0.245154,-0.0179257,0.0177214,-0.169205,0.255906,-0.0595214,-0.245154,0.0179257,-0.104336,0.110061,-0.0165948,-0.356093,0.00846446,-0.114158,1,0.0034882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00687807,-0.00428143,0.000267033,-0.20144,-0.0426752,0.231229,-0.00658721,0.00231895,-0.0039054,-0.283444,-0.0537078,0.299516,0.00512637,-0.00282579,0.000764993,-0.116209,-0.0677787,0.138652,0.00187914,-0.00381324,0.00719253,0.121119,0.0513209,-0.103332,-0.00483527,0.00711312,-0.00412841,0.283883,0.0241163,-0.342954,-0.00434744,-0.000588622,-0.00244246,-0.231388,0.00394875,0.257955,,,-0.00198676,,0.0185167
current_month_pillar_minus_earthly_cos,,,0.00452408,,0.00177438,0.0015038,0.00352993,0.00108755,0.097314,0.304221,-0.137148,-0.101942,0.00177438,-8.06698e-05,0.0338962,0.32216,,,,,,,,,-0.413322,0.045057,0.00916499,-0.00592606,-0.427508,0.00540326,-0.00476218,0.0545628,-0.00418476,,0.000245778,-0.411194,-0.411626,0.00111572,0.00735709,0.000229633,-0.00031755,-0.00663928,-0.00683906,0.000630011,0.00703484,0.00411384,-0.00291134,0.0155399,0.00398029,0.00204475,0.016887,-0.00411384,0.00291134,-0.0183688,-0.0144864,0.000940298,-0.00183745,-0.000229633,0.00031755,0.00182891,0.0119447,0.0631798,0.363417,-0.111331,0.031182,-0.00590157,-0.8681,0.286301,-0.168287,-0.348906,0.0435814,0.00357974,0.245822,-0.139161,0.0688035,0.348906,-0.0435814,-0.0857559,-0.204848,-0.0575477,-0.457349,0.111331,-0.031182,0.0034882,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00779807,0.000859836,0.000239805,-0.247673,0.0310437,0.287648,0.0063263,0.0132086,0.00393298,0.118565,-0.0488269,-0.14007,-0.00822325,0.00282685,-0.00359438,-0.306981,0.0670281,0.3386,-0.00266295,-0.00803599,-0.0124782,0.282806,-0.0698313,-0.304591,0.00423317,-0.005391,0.0044034,-0.101192,0.0459829,0.10751,0.00617249,0.0083326,0.0056358,0.208857,-0.0348505,-0.233288,,,0.00452408,,0.128544
base_year_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_year_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_month_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_heavenly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_heavenly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_earthly_sin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_day_pillar_earthly_cos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar_heavenly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
base_hour_pillar_earthly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
