,time,date,stock_code
290,2025-08-12 11:07:33.770289+08:00,2025-08-12 11:07:33.770289+08:00,HSI
291,2025-08-12 12:07:33.770289+08:00,2025-08-12 12:07:33.770289+08:00,HSI
292,2025-08-12 13:07:33.770289+08:00,2025-08-12 13:07:33.770289+08:00,HSI
293,2025-08-12 14:07:33.770289+08:00,2025-08-12 14:07:33.770289+08:00,HSI
294,2025-08-12 15:07:33.770289+08:00,2025-08-12 15:07:33.770289+08:00,HSI
295,2025-08-12 16:07:33.770289+08:00,2025-08-12 16:07:33.770289+08:00,HSI
296,2025-08-13 09:07:33.770289+08:00,2025-08-13 09:07:33.770289+08:00,HSI
297,2025-08-13 10:07:33.770289+08:00,2025-08-13 10:07:33.770289+08:00,HSI
298,2025-08-13 11:07:33.770289+08:00,2025-08-13 11:07:33.770289+08:00,HSI
299,2025-08-13 12:07:33.770289+08:00,2025-08-13 12:07:33.770289+08:00,HSI
300,2025-08-13 13:07:33.770289+08:00,2025-08-13 13:07:33.770289+08:00,HSI
301,2025-08-13 14:07:33.770289+08:00,2025-08-13 14:07:33.770289+08:00,HSI
302,2025-08-13 15:07:33.770289+08:00,2025-08-13 15:07:33.770289+08:00,HSI
