,time,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,stock_code,uuid,last_modified_date
74,2025-01-14 11:00:00+08:00,戊午,戊戌,癸卯,癸亥,丁丑,己未,甲寅,壬申,戊午,癸酉,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,13902673613313244091,2025-06-22 23:12:15.074599+08:00
75,2025-01-14 12:00:00+08:00,戊午,戊戌,癸卯,癸亥,丁丑,己未,甲寅,壬申,乙酉,戊酉,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,675350013571049335,2025-06-22 23:12:15.074599+08:00
76,2025-01-14 13:00:00+08:00,己未,戊戌,癸卯,甲子,丁丑,己未,甲寅,壬申,己未,戊酉,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,14746780926763712862,2025-06-22 23:12:15.074599+08:00
77,2025-01-14 14:00:00+08:00,己未,戊戌,癸卯,甲子,丁丑,己未,甲寅,壬申,丙戌,戊酉,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,2914273233488176772,2025-06-22 23:12:15.074599+08:00
78,2025-01-14 15:00:00+08:00,庚申,戊戌,癸卯,乙丑,丁丑,己未,甲寅,壬申,庚申,戊戌,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,873105936079188873,2025-06-22 23:12:15.074599+08:00
79,2025-01-14 16:00:00+08:00,庚申,戊戌,癸卯,乙丑,丁丑,己未,甲寅,壬申,丁亥,戊戌,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,8521971904050957445,2025-06-22 23:12:15.074599+08:00
80,2025-01-15 09:00:00+08:00,己巳,甲申,己丑,甲戌,丁丑,己未,甲寅,壬申,己巳,甲酉,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,11371592153973751292,2025-06-22 23:12:15.074599+08:00
81,2025-01-15 10:00:00+08:00,己巳,甲申,己丑,甲戌,丁丑,己未,甲寅,壬申,丙申,甲酉,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,14626812212774803227,2025-06-22 23:12:15.074599+08:00
82,2025-01-15 11:00:00+08:00,庚午,己亥,甲辰,乙亥,丁丑,己未,甲寅,壬申,庚午,甲戌,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,725957380093257068,2025-06-22 23:12:15.074599+08:00
83,2025-01-15 12:00:00+08:00,庚午,己亥,甲辰,乙亥,丁丑,己未,甲寅,壬申,丁酉,己戌,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,826056131166832593,2025-06-22 23:12:15.074599+08:00
84,2025-01-15 13:00:00+08:00,辛未,己亥,甲辰,丙子,丁丑,己未,甲寅,壬申,辛未,己戌,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,17864008206346410124,2025-06-22 23:12:15.074599+08:00
85,2025-01-15 14:00:00+08:00,辛未,己亥,甲辰,丙子,丁丑,己未,甲寅,壬申,戊戌,己戌,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,850340687002444337,2025-06-22 23:12:15.074599+08:00
86,2025-01-15 15:00:00+08:00,壬申,己亥,甲辰,丁丑,丁丑,己未,甲寅,壬申,壬申,己亥,丙辰,己卯,己未,戊辰,甲子,辛未,癸亥,丙子,甲寅,己巳,HSI,7273689877469397836,2025-06-22 23:12:15.074599+08:00
