,time,stock_code_x,ric_code_x,uuid_x,last_modified_date_x,current_hour_pillar,current_day_pillar,current_day_pillar_minus,current_hour_pillar_minus,current_month_pillar,current_year_pillar,current_year_pillar_minus,current_month_pillar_minus,current_wuxi_hour,current_wuxi_day,current_wuxi_month,current_wuxi_year,base_year_pillar,base_month_pillar,base_day_pillar,base_hour_pillar,base_month_pillar_minus,base_hour_pillar_minus,base_year_pillar_minus,base_day_pillar_minus,month,day,hour,dayofweek,quarter,is_month_start,is_month_end,is_quarter_start,is_quarter_end,is_year_start,is_year_end,dayofyear,weekofyear,current_hour_pillar_heavenly,current_hour_pillar_earthly,current_hour_pillar_heavenly_sin,current_hour_pillar_heavenly_cos,current_hour_pillar_earthly_sin,current_hour_pillar_earthly_cos,current_day_pillar_heavenly,current_day_pillar_earthly,current_day_pillar_heavenly_sin,current_day_pillar_heavenly_cos,current_day_pillar_earthly_sin,current_day_pillar_earthly_cos,current_day_pillar_minus_heavenly,current_day_pillar_minus_earthly,current_day_pillar_minus_heavenly_sin,current_day_pillar_minus_heavenly_cos,current_day_pillar_minus_earthly_sin,current_day_pillar_minus_earthly_cos,current_hour_pillar_minus_heavenly,current_hour_pillar_minus_earthly,current_hour_pillar_minus_heavenly_sin,current_hour_pillar_minus_heavenly_cos,current_hour_pillar_minus_earthly_sin,current_hour_pillar_minus_earthly_cos,current_month_pillar_heavenly,current_month_pillar_earthly,current_month_pillar_heavenly_sin,current_month_pillar_heavenly_cos,current_month_pillar_earthly_sin,current_month_pillar_earthly_cos,current_year_pillar_heavenly,current_year_pillar_earthly,current_year_pillar_heavenly_sin,current_year_pillar_heavenly_cos,current_year_pillar_earthly_sin,current_year_pillar_earthly_cos,current_year_pillar_minus_heavenly,current_year_pillar_minus_earthly,current_year_pillar_minus_heavenly_sin,current_year_pillar_minus_heavenly_cos,current_year_pillar_minus_earthly_sin,current_year_pillar_minus_earthly_cos,current_month_pillar_minus_heavenly,current_month_pillar_minus_earthly,current_month_pillar_minus_heavenly_sin,current_month_pillar_minus_heavenly_cos,current_month_pillar_minus_earthly_sin,current_month_pillar_minus_earthly_cos,base_year_pillar_heavenly,base_year_pillar_earthly,base_year_pillar_heavenly_sin,base_year_pillar_heavenly_cos,base_year_pillar_earthly_sin,base_year_pillar_earthly_cos,base_month_pillar_heavenly,base_month_pillar_earthly,base_month_pillar_heavenly_sin,base_month_pillar_heavenly_cos,base_month_pillar_earthly_sin,base_month_pillar_earthly_cos,base_day_pillar_heavenly,base_day_pillar_earthly,base_day_pillar_heavenly_sin,base_day_pillar_heavenly_cos,base_day_pillar_earthly_sin,base_day_pillar_earthly_cos,base_hour_pillar_heavenly,base_hour_pillar_earthly,base_hour_pillar_heavenly_sin,base_hour_pillar_heavenly_cos,base_hour_pillar_earthly_sin,base_hour_pillar_earthly_cos,base_month_pillar_minus_heavenly,base_month_pillar_minus_earthly,base_month_pillar_minus_heavenly_sin,base_month_pillar_minus_heavenly_cos,base_month_pillar_minus_earthly_sin,base_month_pillar_minus_earthly_cos,base_hour_pillar_minus_heavenly,base_hour_pillar_minus_earthly,base_hour_pillar_minus_heavenly_sin,base_hour_pillar_minus_heavenly_cos,base_hour_pillar_minus_earthly_sin,base_hour_pillar_minus_earthly_cos,base_year_pillar_minus_heavenly,base_year_pillar_minus_earthly,base_year_pillar_minus_heavenly_sin,base_year_pillar_minus_heavenly_cos,base_year_pillar_minus_earthly_sin,base_year_pillar_minus_earthly_cos,base_day_pillar_minus_heavenly,base_day_pillar_minus_earthly,base_day_pillar_minus_heavenly_sin,base_day_pillar_minus_heavenly_cos,base_day_pillar_minus_earthly_sin,base_day_pillar_minus_earthly_cos,cs_base_hour_current_hour,cs_base_hour_current_day,cs_base_hour_current_hour_minus,cs_base_hour_current_month,cs_base_hour_current_year,cs_base_hour_current_month_minus,cs_base_day_current_hour,cs_base_day_current_day,cs_base_day_current_hour_minus,cs_base_day_current_month,cs_base_day_current_year,cs_base_day_current_month_minus,cs_base_hour_minus_current_hour,cs_base_hour_minus_current_day,cs_base_hour_minus_current_hour_minus,cs_base_hour_minus_current_month,cs_base_hour_minus_current_year,cs_base_hour_minus_current_month_minus,cs_base_month_current_hour,cs_base_month_current_day,cs_base_month_current_hour_minus,cs_base_month_current_month,cs_base_month_current_year,cs_base_month_current_month_minus,cs_base_year_current_hour,cs_base_year_current_day,cs_base_year_current_hour_minus,cs_base_year_current_month,cs_base_year_current_year,cs_base_year_current_month_minus,cs_base_month_minus_current_hour,cs_base_month_minus_current_day,cs_base_month_minus_current_hour_minus,cs_base_month_minus_current_month,cs_base_month_minus_current_year,cs_base_month_minus_current_month_minus,stock_code_y,ric_code_y,uuid_y,last_modified_date_y,target
current_month_pillar_heavenly_cos,-0.0114514,,,-0.000739435,,0.00134758,0.00666181,-0.0026481,0.00370858,0.046786,0.0125069,-0.0289555,-0.018744,-0.00180766,0.0074448,-0.0993913,-0.000129557,,,,,,,,,0.0249725,0.0349704,,-0.00758404,0.0281945,-0.00061198,0.000479353,0.0290695,-0.00158228,,0.0180196,0.0276839,0.031408,0.00134758,,0.00105122,-0.00292065,,,0.00935351,-0.0224742,-0.00603151,0.00889542,0.0079964,-0.00358162,-0.000787898,-0.012087,0.00603151,-0.00889542,-0.00376114,-0.00173598,0.000152138,0.020382,-0.00105122,0.00292065,-0.020382,-0.0119228,0.0440263,0.0441732,0.0128617,1,-0.123864,-0.0128125,0.0168262,-0.0415719,-0.0166056,-0.0415212,-0.0165089,0.0127603,-0.029582,-0.0134281,0.0166056,0.0415212,-0.00434395,-0.0223484,-0.0217242,-0.0147069,-0.0128617,-1,0.121118,0.0220745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0226817,0.020382,-0.0300736,0.0327323,0.00347186,,-0.00777436,-0.020382,-0.0385,-0.0502096,0.0707828,,0.0289138,0.020382,-0.0316251,0.042866,0.0188717,,0.0260386,0.020382,0.0165568,0.0251061,-0.0275855,,-0.0224457,-0.020382,0.0380385,-0.0106191,-0.00770785,,-0.0248888,-0.020382,-0.0186889,-0.0455228,0.0475991,,,-0.000739435,,-0.0155693
current_month_pillar_earthly_sin,0.0229638,,,0.0255146,,-0.0030966,-0.0118752,0.00262054,0.00651208,-0.032367,0.186696,-0.151673,0.02219,0.00475549,-0.00806081,0.0124219,-0.0183177,,,,,,,,,-0.385452,-0.0783226,,0.0121489,-0.397194,0.0205206,0.00340742,-0.000511358,-0.00097435,,0.0716906,-0.389182,-0.401482,-0.0030966,,0.011571,0.00177687,,,-0.010278,-0.0134833,0.0100079,0.00102008,0.0089746,0.00336004,0.00204762,0.00718436,-0.0100079,-0.00102008,0.000890379,-0.00832671,0.0121005,-0.030978,-0.011571,-0.00177687,0.030978,0.0393329,-0.00508969,-0.356913,-0.00214746,-0.123864,1,0.00343287,0.169503,-0.110898,-0.281917,0.031413,-0.0155502,0.221945,-0.159519,0.0470946,0.281917,-0.031413,0.00805306,-0.154033,-0.00235254,0.312286,0.00214746,0.123864,-0.864919,0.00852552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00896361,-0.030978,0.235377,0.0298472,-0.203955,,-0.0088332,0.030978,0.313494,0.00675834,-0.261885,,-0.00260949,-0.030978,0.142265,0.0606295,-0.115006,,-0.0147367,-0.030978,-0.122142,-0.0563684,0.0872674,,0.0059452,0.030978,-0.335051,0.0222177,0.302408,,0.00435659,0.030978,0.257411,-0.0152932,-0.227935,,,0.0255146,,0.0715738
current_month_pillar_earthly_cos,0.0631252,,,-0.0224388,,-0.00265208,-0.00836694,0.00583526,0.00399762,-0.152016,-0.253952,0.245602,0.130911,0.0016657,-0.00863391,-0.0355712,-0.298625,,,,,,,,,0.471887,-0.0619318,,0.000658899,0.488503,-0.0137172,-0.003531,-0.0799094,0.000890992,,0.000418108,0.467973,0.468372,-0.00265208,,0.00188533,0.00146315,,,-0.00727762,-0.0184527,0.00635009,0.00604947,-0.00117811,0.00149196,0.00518088,0.00542766,-0.00635009,-0.00604947,-0.0107589,0.00609334,0.00213254,0.0108633,-0.00188533,-0.00146315,-0.0108633,-0.0698426,-0.111799,-0.436208,0.140811,-0.0128125,0.00343287,1,-0.235224,0.149351,0.391944,-0.00815964,0.0070058,-0.305995,0.26111,-0.0840847,-0.391944,0.00815964,0.0280342,0.249061,0.0935801,0.39068,-0.140811,0.0128125,-0.0242595,-0.867207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.010971,0.0108633,0.276596,-0.0370854,-0.25767,,0.00756695,-0.0108633,-0.143001,0.011918,0.108239,,-0.0171309,0.0108633,0.336438,-0.0847514,-0.303673,,0.000908596,0.0108633,-0.317049,0.0972799,0.27743,,0.00532893,-0.0108633,0.118484,-0.0484315,-0.0872801,,0.0024588,-0.0108633,-0.234644,0.0287792,0.20213,,,-0.0224388,,-0.101832
current_year_pillar_heavenly,-0.0531327,,,0.0268375,,-0.00235238,0.00429762,-0.00376666,0.0373833,-0.0427604,0.992011,-0.151898,-0.0225888,0.0099532,0.00505549,0.00972541,0.763709,,,,,,,,,-0.31096,0.0223554,,0.00680253,-0.307065,0.012172,0.00858569,0.006706,-0.0286628,,-0.0144847,-0.308725,-0.31078,-0.00235238,,0.00426426,0.00958541,,,0.00419629,0.00074581,-0.00885777,-0.00923593,0.00888128,0.00692838,-0.00424688,0.00374385,0.00885777,0.00923593,0.00174811,-0.0117275,0.00474079,0.187359,-0.00426426,-0.00958541,-0.187359,0.0131976,-0.0563625,0.108048,0.0421991,0.0168262,0.169503,-0.235224,1,-0.436521,-0.687371,0.090253,-0.0455278,0.407759,-0.134213,0.098681,0.687371,-0.090253,-0.153237,-0.369674,-0.00953884,-0.125919,-0.0421991,-0.0168262,-0.0500001,0.281095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00510894,0.187359,-0.0450713,0.192952,0.0429944,,0.00857492,-0.187359,0.119785,-0.30972,-0.0125414,,-0.00797405,0.187359,-0.140266,0.519922,0.0884702,,-0.0141497,0.187359,-0.0371258,0.227512,-0.0785493,,0.00795604,-0.187359,-0.082245,-0.00831193,0.0777334,,0.0140453,-0.187359,0.196069,-0.46816,-0.0767958,,,0.0268375,,0.0552408
current_year_pillar_earthly,0.383121,,,-0.0389984,,0.00711633,-0.0070302,-0.000356212,0.0363769,0.0220727,-0.384045,0.235759,-0.0388419,-0.00698561,-0.00634671,-0.0405752,-0.278904,,,,,,,,,0.21267,0.00253335,,-0.0102284,0.214604,-0.0204305,-0.0129723,-0.0341069,0.0149094,,0.0260517,0.213284,0.205745,0.00711633,,-0.00740299,-0.00517514,,,-0.00721153,0.00220182,0.00466777,-0.0143272,-0.00613198,-0.00102495,0.000279485,-0.00695331,-0.00466777,0.0143272,-0.000760091,0.00537276,-0.00707291,0.248252,0.00740299,0.00517514,-0.248252,-0.454462,0.0282236,-0.0464521,-0.0416306,-0.0415719,-0.110898,0.149351,-0.436521,1,0.371884,0.153898,0.0923497,-0.476748,0.22838,0.390299,-0.371884,-0.153898,0.160445,0.152601,-0.0513511,0.11935,0.0416306,0.0415719,-0.0128308,-0.202938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00182204,0.248252,0.00169169,-0.246236,-0.053219,,-0.00135689,-0.248252,-0.0578956,0.343113,-0.00685466,,-0.00901353,0.248252,0.0681209,-0.46281,-0.0686213,,-0.00388902,0.248252,0.00014292,-0.455009,0.0582697,,0.00182642,-0.248252,0.0741438,0.0896069,-0.0229291,,0.00628114,-0.248252,-0.106066,0.420788,0.0418329,,,-0.0389984,,-0.277488
current_year_pillar_heavenly_sin,0.134387,,,-0.0503691,,-0.00483801,-0.00240498,-0.00103179,-0.00529925,0.0385621,-0.701808,0.509837,0.00141158,-0.0127059,-0.00269088,-0.0231517,-0.438626,,,,,,,,,0.500143,-0.0121015,,-0.00947285,0.507291,-0.0297252,-0.00528418,-0.0485712,0.0182292,,0.0190209,0.498012,0.499617,-0.00483801,,-0.00337393,-0.0121766,,,-0.00314592,0.00625097,0.00610968,0.00182646,-0.0110211,-0.00537863,-0.00101494,-0.00210048,-0.00610968,-0.00182646,0.00155892,0.0100081,-0.00356022,-0.0102628,0.00337393,0.0121766,0.0102628,-0.106135,0.056269,-0.141037,-0.0476304,-0.0166056,-0.281917,0.391944,-0.687371,0.371884,1,0.010634,0.0588983,-0.683956,0.557666,-0.243872,-1,-0.010634,-0.0873358,0.611109,-0.00589175,0.0577931,0.0476304,0.0166056,0.246911,-0.339524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00990288,-0.0102628,0.0267439,-0.499547,-0.0271306,,0.00300148,0.0102628,-0.166508,0.40906,0.081343,,-0.00873076,-0.0102628,0.197023,-0.737175,-0.0836546,,0.00447754,-0.0102628,0.0269713,-0.169291,0.0724534,,0.00496454,0.0102628,0.170162,0.313205,-0.125312,,0.00121463,0.0102628,-0.291298,0.546153,0.142808,,,-0.0503691,,-0.164094
current_year_pillar_heavenly_cos,-0.176191,,,-0.0117363,,-0.000450947,0.00810498,0.00266883,0.025131,-0.0251051,0.111904,-0.227293,-0.025734,0.0113321,0.0101343,0.0151408,0.0432985,,,,,,,,,-0.0331152,-0.00604024,,-0.0121145,-0.0358922,-0.0128709,0.0108457,-0.0168911,0.01766,,0.0167596,-0.0336753,-0.0309363,-0.000450947,,0.00448368,0.0102587,,,0.00854027,-0.00243128,-0.00471033,0.00935808,-0.00322848,0.00649524,0.00292167,-0.00458688,0.00471033,-0.00935808,0.00554626,-0.00103367,0.00403571,0.121164,-0.00448368,-0.0102587,-0.121164,-0.022921,-0.0244898,-0.0153147,-0.00987102,-0.0415212,0.031413,-0.00815964,0.090253,0.153898,0.010634,1,0.902275,0.143477,-0.162875,0.661221,-0.010634,-1,-0.693508,-0.0988953,-0.0235905,-0.0278899,0.00987102,0.0415212,-0.0181259,0.0555469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0153442,0.121164,0.00554436,-0.114148,-0.0117388,,0.0174956,-0.121164,0.0112935,0.509434,0.00238536,,-0.0158916,0.121164,0.00712273,-0.201385,-0.0210868,,-0.0145622,0.121164,0.0120635,-0.519652,-0.0392907,,0.0182667,-0.121164,-0.0134555,0.110514,0.0335792,,0.0156047,-0.121164,0.00369307,0.613035,0.0169999,,,-0.0117363,,0.184812
current_year_pillar_earthly_sin,-0.186391,,,-0.00819922,,-0.00156992,0.00717157,0.00521564,0.0310204,-0.0248021,-0.0204126,-0.292745,-0.0219045,0.00949878,0.00931616,0.0139034,-0.0553907,,,,,,,,,0.0244037,-0.00363112,,-0.006756,0.0183541,-0.0027923,0.0118462,-0.0186548,0.023727,,0.0103336,0.0232224,0.0251582,-0.00156992,,0.00354944,0.00859731,,,0.00736284,-0.000402134,-0.00273338,0.00801805,-0.00786389,0.00946165,0.00522504,-0.00289864,0.00273338,-0.00801805,0.00722278,-0.000928237,0.00295873,0.160971,-0.00354944,-0.00859731,-0.160971,-0.163803,-0.0239183,-0.0135194,-0.00800206,-0.0165089,-0.0155502,0.0070058,-0.0455278,0.0923497,0.0588983,0.902275,1,0.113874,-0.252056,0.680325,-0.0588983,-0.902275,-0.809154,-0.0321286,-0.0184032,-0.0449299,0.00800206,0.0165089,0.0245841,0.027221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0181825,0.160971,0.0209375,-0.16858,0.00203473,,0.0186597,-0.160971,-0.0205058,0.588279,0.00720568,,-0.0177827,0.160971,0.0242377,-0.218178,-0.0311644,,-0.0179496,0.160971,0.0272789,-0.512534,-0.0354131,,0.0228339,-0.160971,-0.0148762,0.168146,3.55746e-05,,0.016006,-0.160971,-0.0282249,0.668817,0.034521,,,-0.00819922,,0.151403
current_year_pillar_earthly_cos,-0.788259,,,0.0304469,,-0.00119041,0.00496126,0.00301981,0.0183859,-0.00698262,0.377917,-0.503066,-0.00150665,0.00938576,0.00525963,0.0304174,0.208808,,,,,,,,,-0.396948,0.0135969,,0.00218858,-0.39979,0.0239289,0.0024524,0.0492391,-0.00910988,,-0.00602049,-0.395211,-0.391348,-0.00119041,,0.00106903,0.00953664,,,0.0058044,-0.00623459,-0.00178804,-0.00247791,0.0102248,0.00209622,0.00294051,0.00308742,0.00178804,0.00247791,-0.00534662,-0.00414751,0.000894039,0.100258,-0.00106903,-0.00953664,-0.100258,0.452713,-0.0220444,0.122128,0.0196072,0.0127603,0.221945,-0.305995,0.407759,-0.476748,-0.683956,0.143477,0.113874,1,-0.509775,0.330787,0.683956,-0.143477,-0.094118,-0.872333,0.00431388,-0.0455043,-0.0196072,-0.0127603,-0.162727,0.270913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0107868,0.100258,-0.0255573,0.355979,0.0253806,,-0.000254379,-0.100258,0.131049,-0.176577,-0.0428199,,0.00845139,0.100258,-0.154869,0.52648,0.0865856,,-0.00307285,0.100258,-0.0252269,-0.215303,-0.0579432,,-0.00746034,-0.100258,-0.13189,-0.03954,0.0959407,,-0.000673546,-0.100258,0.229011,-0.241618,-0.115481,,,0.0304469,,0.718038
current_year_pillar_minus_heavenly,0.218914,,,-0.0199591,,-0.00530906,-0.00773411,-0.00261277,0.0129205,-0.000496131,-0.160417,0.987505,-0.0364121,-0.0124593,-0.00934774,-0.0168977,0.0728018,,,,,,,,,0.29494,-0.00932636,,-0.00536956,0.306365,-0.0230777,-0.00102121,-0.0459458,0.00166321,,0.0233641,0.293837,0.292378,-0.00530906,,0.00270317,-0.0136779,,,-0.00743289,-0.00587416,0.00404303,0.00332116,0.00533161,0.0075321,-0.00326418,0.00717919,-0.00404303,-0.00332116,-0.00615218,-0.00980435,0.00281789,0.0581008,-0.00270317,0.0136779,-0.0581008,-0.0677227,0.0102222,-0.0901886,-0.0239677,-0.029582,-0.159519,0.26111,-0.134213,0.22838,0.557666,-0.162875,-0.252056,-0.509775,1,-0.229109,-0.557666,0.162875,-0.057548,0.364007,-0.0340885,-0.0469872,0.0239677,0.029582,0.242816,-0.142901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00776524,0.0581008,0.0122212,-0.630059,0.0198142,,-0.0106703,-0.0581008,-0.0970394,0.238666,0.0757419,,0.0114072,0.0581008,0.123773,-0.436676,-0.0157092,,0.0103741,0.0581008,0.00288519,0.0825271,0.0117876,,-0.00982474,-0.0581008,0.111562,0.453835,-0.0879305,,-0.0108773,-0.0581008,-0.17658,0.0851328,0.0965491,,,-0.0199591,,-0.139325
current_year_pillar_minus_earthly,-0.223221,,,-0.00294176,,0.00590376,0.00403109,0.00299812,0.0405399,-0.0428334,0.139618,-0.208662,-0.0361913,0.00621921,0.00606492,0.00660754,0.0969217,,,,,,,,,-0.0901699,0.0113547,,-0.00693145,-0.0909783,-0.00423539,0.00293576,-0.00746508,0.0193275,,0.0242085,-0.0888442,-0.0931537,0.00590376,,0.000781127,0.00569804,,,0.00454889,-0.0041816,-0.00112004,-0.0033998,-0.00101045,0.011141,0.00331488,-0.00309447,0.00112004,0.0033998,-0.00178614,-0.00514033,0.000352361,0.230199,-0.000781127,-0.00569804,-0.230199,-0.136377,-0.0472523,0.0249974,0.0104858,-0.0134281,0.0470946,-0.0840847,0.098681,0.390299,-0.243872,0.661221,0.680325,0.330787,-0.229109,1,0.243872,-0.661221,-0.517112,-0.415293,-0.0356589,-0.00454377,-0.0104858,0.0134281,-0.0667754,0.0638127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00367995,0.230199,0.00988394,-0.0464198,-0.00169806,,0.0094414,-0.230199,0.0156454,0.364604,-0.0214963,,-0.0133685,0.230199,-0.0232062,0.0426779,-0.0203695,,-0.0179089,0.230199,0.0240204,-0.556868,-0.0315285,,0.00861479,-0.230199,-0.0578648,0.0698805,0.0256471,,0.016607,-0.230199,0.0397989,0.339135,5.49617e-05,,,-0.00294176,,0.341423
current_year_pillar_minus_heavenly_sin,-0.134387,,,0.0503691,,0.00483801,0.00240498,0.00103179,0.00529925,-0.0385621,0.701808,-0.509837,-0.00141158,0.0127059,0.00269088,0.0231517,0.438626,,,,,,,,,-0.500143,0.0121015,,0.00947285,-0.507291,0.0297252,0.00528418,0.0485712,-0.0182292,,-0.0190209,-0.498012,-0.499617,0.00483801,,0.00337393,0.0121766,,,0.00314592,-0.00625097,-0.00610968,-0.00182646,0.0110211,0.00537863,0.00101494,0.00210048,0.00610968,0.00182646,-0.00155892,-0.0100081,0.00356022,0.0102628,-0.00337393,-0.0121766,-0.0102628,0.106135,-0.056269,0.141037,0.0476304,0.0166056,0.281917,-0.391944,0.687371,-0.371884,-1,-0.010634,-0.0588983,0.683956,-0.557666,0.243872,1,0.010634,0.0873358,-0.611109,0.00589175,-0.0577931,-0.0476304,-0.0166056,-0.246911,0.339524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00990288,0.0102628,-0.0267439,0.499547,0.0271306,,-0.00300148,-0.0102628,0.166508,-0.40906,-0.081343,,0.00873076,0.0102628,-0.197023,0.737175,0.0836546,,-0.00447754,0.0102628,-0.0269713,0.169291,-0.0724534,,-0.00496454,-0.0102628,-0.170162,-0.313205,0.125312,,-0.00121463,-0.0102628,0.291298,-0.546153,-0.142808,,,0.0503691,,0.164094
current_year_pillar_minus_heavenly_cos,0.176191,,,0.0117363,,0.000450947,-0.00810498,-0.00266883,-0.025131,0.0251051,-0.111904,0.227293,0.025734,-0.0113321,-0.0101343,-0.0151408,-0.0432985,,,,,,,,,0.0331152,0.00604024,,0.0121145,0.0358922,0.0128709,-0.0108457,0.0168911,-0.01766,,-0.0167596,0.0336753,0.0309363,0.000450947,,-0.00448368,-0.0102587,,,-0.00854027,0.00243128,0.00471033,-0.00935808,0.00322848,-0.00649524,-0.00292167,0.00458688,-0.00471033,0.00935808,-0.00554626,0.00103367,-0.00403571,-0.121164,0.00448368,0.0102587,0.121164,0.022921,0.0244898,0.0153147,0.00987102,0.0415212,-0.031413,0.00815964,-0.090253,-0.153898,-0.010634,-1,-0.902275,-0.143477,0.162875,-0.661221,0.010634,1,0.693508,0.0988953,0.0235905,0.0278899,-0.00987102,-0.0415212,0.0181259,-0.0555469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0153442,-0.121164,-0.00554436,0.114148,0.0117388,,-0.0174956,0.121164,-0.0112935,-0.509434,-0.00238536,,0.0158916,-0.121164,-0.00712273,0.201385,0.0210868,,0.0145622,-0.121164,-0.0120635,0.519652,0.0392907,,-0.0182667,0.121164,0.0134555,-0.110514,-0.0335792,,-0.0156047,0.121164,-0.00369307,-0.613035,-0.0169999,,,0.0117363,,-0.184812
current_year_pillar_minus_earthly_sin,0.192611,,,-0.0016063,,0.00556189,-0.0110867,-0.00582177,-0.045649,0.0225307,-0.146023,-0.0375118,0.0294571,-0.00739265,-0.0118751,-0.0117608,-0.17578,,,,,,,,,0.0100639,-0.0102425,,0.00346248,0.013045,0.00285321,-0.0193012,0.0168365,-0.00769785,,-0.00197996,0.0107038,0.00739466,0.00556189,,-0.00609608,-0.00549535,,,-0.010716,-0.00351427,0.00352874,-0.0122267,0.00345667,-0.0108139,-0.00503787,-0.00572873,-0.00352874,0.0122267,-0.00404324,0.00642539,-0.00508094,-0.232781,0.00609608,0.00549535,0.232781,0.143954,0.0233951,0.000635795,0.00320312,-0.00434395,0.00805306,0.0280342,-0.153237,0.160445,-0.0873358,-0.693508,-0.809154,-0.094118,-0.057548,-0.517112,0.0873358,0.693508,1,0.0432477,0.0175641,0.131254,-0.00320312,0.00434395,-0.104768,-0.114723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0124126,-0.232781,-0.0161516,0.43505,-0.0361253,,-0.0151999,0.232781,0.0124109,-0.516204,-0.0394039,,0.0120704,-0.232781,-0.00885915,0.304415,-0.000510297,,0.0157224,-0.232781,-0.0401712,0.422052,0.074159,,-0.0156828,0.232781,0.0316341,-0.490135,0.00578309,,-0.0137432,0.232781,0.00913933,-0.550835,-0.0451689,,,-0.0016063,,-0.181844
current_year_pillar_minus_earthly_cos,0.695018,,,-0.0103473,,0.000595128,-0.0048881,-0.00439016,-0.0688626,0.000955424,-0.331229,0.34981,0.0142677,-0.00938309,-0.00461517,0.00397049,-0.195642,,,,,,,,,0.295298,-0.0129815,,-0.00446964,0.297891,-0.0095777,0.00949119,-0.0421196,0.0124058,,-0.00331846,0.294255,0.295732,0.000595128,,0.00135738,-0.0102932,,,-0.00539369,0.00297768,0.000291828,0.00444341,-0.011871,0.000284964,-0.004461,-0.0023759,-0.000291828,-0.00444341,0.00934775,0.00166161,0.00153008,-0.403035,-0.00135738,0.0102932,0.403035,-0.214346,0.0123841,-0.0930218,-0.0201267,-0.0223484,-0.154033,0.249061,-0.369674,0.152601,0.611109,-0.0988953,-0.0321286,-0.872333,0.364007,-0.415293,-0.611109,0.0988953,0.0432477,1,0.00791417,0.0560156,0.0201267,0.0223484,0.108473,-0.22147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.013847,-0.403035,0.00743407,-0.302799,-0.02756,,0.00128365,0.403035,-0.0863287,0.237582,0.0261723,,-0.00825265,-0.403035,0.118241,-0.388965,-0.0670507,,0.00460582,-0.403035,-0.00179534,0.432422,0.0464813,,0.0111205,0.403035,0.118934,-0.0886852,-0.0641641,,-0.000465152,0.403035,-0.170419,0.205782,0.083035,,,-0.0103473,,-0.651555
current_month_pillar_minus_heavenly,0.00524909,,,0.0233715,,0.011379,0.00903388,-0.00310605,-0.0196828,-0.160391,-0.016588,-0.0324273,0.994769,0.00313111,0.011041,0.00721873,-0.020116,,,,,,,,,0.0347254,-0.0205386,,0.0111299,0.0294405,0.00485066,0.00908405,0.0101082,-0.00411386,,-0.0223719,0.0330789,0.0443131,0.011379,,-0.0196298,0.00926919,,,0.0104307,-0.0153943,-0.00509243,-0.0313506,0.00739025,0.0133163,-0.00437492,0.0100949,0.00509243,0.0313506,-0.00702351,-0.0226551,-0.0193053,-0.00380328,0.0196298,-0.00926919,0.00380328,-0.00943627,-0.159013,-0.0209745,0.653356,-0.0217242,-0.00235254,0.0935801,-0.00953884,-0.0513511,-0.00589175,-0.0235905,-0.0184032,0.00431388,-0.0340885,-0.0356589,0.00589175,0.0235905,0.0175641,0.00791417,1,0.0615909,-0.653356,0.0217242,-0.0273756,-0.0618648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000880687,-0.00380328,0.0392722,0.0394829,0.0250749,,0.00679913,0.00380328,0.0101374,-0.0395434,0.000206956,,-0.00872555,-0.00380328,0.0392672,0.0543038,0.0051161,,-0.013261,-0.00380328,-0.0421938,0.0552799,0.0181461,,0.00226442,0.00380328,0.00968458,-0.0315889,-0.045922,,0.0131464,0.00380328,-0.0161189,-0.0506162,0.00718881,,,0.0233715,,0.022552
